각종 상을 휩쓴 작품이라고 난리 해서 큰기대 하고 봤는데 ... 정말 내취향 아님....,5,라라랜드
평생 소장각 ㅜ,10,라라랜드
조각영상만 보고 기대했는데 내 취향 아님,1,라라랜드
오늘 티비로 봤는데 재밌네요.,10,라라랜드
동화같은  이상한나라 엘리스같고 설레는 신데렐라같고 슬픈 인어공주같은 한가지로 말할수 없는 영화네요 깨기싫은 꿈처럼 삭막하게 굳은 가슴을 녹여주는 깊고 긴 여운의 마법같은 영화였어요♡,9,라라랜드
"최고의 영화. 더 이상 설명은 생략한다. 좀 다른 얘긴데, 역시 다음이라는 생각이 든다. 모든 면에서 다음은 다음스럽다.",10,라라랜드
뮤지컬영화 무지 좋아해서 극장에서 못봐서 기대했는데 왕실망..이야기는 구조가 제대로 없고 주먹구구식 뮤지컬장면에..안그래도 싫어하는 금관악기 잔뜩 얹은 미국식 재즈음악 무지 귀에 거슬림. 그냥 뮤비처럼 2-3장면만 보는게 훨씬 나을듯..그리고 세상에는 음악도 구조도 좋은 뮤지컬들이 너무나 많다,3,라라랜드
다음엔 문라이트 봐야긋다 ㅋㅋ,4,라라랜드
이런 영화는 어떤 마인드로 보는냐에 따라 호불호가 극과극으로 갈리는 타입 좌절한거 일으켜 세워 띄워놨더니 딴넘하고 눈맞아 애까지 낳고 남자가 저러면 완전 비호감으로 욕먹는데 여주가 그러니 그냥 개이쁘다는 반응만,6,라라랜드
호불호가 강한 영화!  내 감수성에 문제가 있나?  라이언만 불쌍하네....,7,라라랜드
"마지막10분.설마 또 울까 했는데... 나도모르게 또 눈물이흐르네.시간을 되돌릴수 있다면 그렇게 그녀를 보내지 않았을텐데,, ㅜ.ㅜ",9,라라랜드
왜 전세계사람들이 열광했는지 알게되었다... 난 왜 너무 슬프고 먹먹할까.....ㅠ.ㅠ 그들의 사랑이 너무 안타깝다..  올드보이를 10번도 넘게 봤는데 라라랜드는 죽을때까지 봐도봐도 보고싶을꺼같다... 지금도 다시보고싶다... 인생영화~!!!,10,라라랜드
FANTASTIC,10,라라랜드
이게 무슨 흥행작?? 화면 끝도없이 혼란스럽게 바뀌는 뮤지컬 영화일뿐..스토리는 유치찬란하고 단순..하도 떠들길래 보니 실망 그자체.난,1,라라랜드
배경 좋고 음악 좋고 배우 좋고 스토리 좋고   엠마스톤 개 이쁨   이 영화가 재미 없다고 하는 사람들 정말 불쌍함 ㅉㅉ 이런 사람들은 멀해도 불만 가득일듯 ㅉㅉ,10,라라랜드
최고의 영화!  영상미! 감각적인 음악! 알흠다운 배우!,10,라라랜드
"내 인생의 빅3 영화. 사랑과 영혼, 맘마미아, 라라랜드~",10,라라랜드
"내 순수한 꿈을 고수하는 것을 선택할 것인가,돈을 위해 적당히 타협할 한 것인가가 아주 흥미롭게 대조되었던 것 같아요. 그리고 바보같이 꿈꾸는 자들을 위한 노래가 가장 와닿았습니다(Audition). 다른 사람들 눈에는 어리석고 바보같아보이겠지만 미련하게 꿈꾸는 자들",10,라라랜드
꿈을 이루려고 노력하고 좌절하는 시기에 사랑은 함께하기 힘들다고 생각하고 놓쳐버리고  한참 지나서야 바보같다 생각하지만 그것이 인생인가보다 그렇지만 그렇게 놓쳐버린 사랑도 아름다운 사랑으로 남는것 같다,9,라라랜드
엠마스톤 무섭게 생겻고 로맨틱가이는 죽었다 ㅎ,9,라라랜드
뻔한 줄거린데  평점이 너무 높다,0,라라랜드
심장이 떨려서 일어나서 휘청거렸던 영화. 감독님 음악감독님 배우님들 고맙습니다.,10,라라랜드
기막힌 음악과 컬러의 향연 사랑과 꿈과 현실을 이해하고 끄덕거리게 만드는 사계절을 따라간 사랑의 온도 모든것이 최고이다,10,라라랜드
뭔가 짜르르한 그런 영화,10,라라랜드
보는내내 심장이 간질거리는 영화,10,라라랜드
good,10,라라랜드
잼 없음,0,라라랜드
뮤지컬은 진짜 싫다. 아수라를 뮤지컬로 한다면.. ㅎㅎ,4,라라랜드
할말이 없다,10,라라랜드
인생영화,10,라라랜드
극장에서 두번봄. 잃어버린 사랑에 대한 여운과 꿈을 이루려 노력하는 청춘을 환상적으로 표현했다. 치열하게 좌절하고 사랑에 실패 한 나의 20대를 위로받은 기분...ㅜㅜ음악이야 위플래시때 이미 검증된 감독이니까^^ 마지막 10분 오열함! 인생영화일뻔 했는데 상을 너무 많이 받아서 감동이 반감되어버림 ㅋ,9,라라랜드
엔딩 크레딧. 끝날때 까지 끄지 못했다 안봤으면 후회했을듯 최고의 영화,10,라라랜드
잘 만든 영화였지만 해피엔딩이 아니라서 너무 아쉬웠습니다~^*♡♡♡,9,라라랜드
사는것이뭔지 알려주는 영화 꿈은 그저 꿈이아니라 행동하라고있는 것을 보여준거같다,10,라라랜드
좋다 ~~아련하다상큼하다노래와 춤의 잔상이 계속되는 영화,9,라라랜드
한편의 위대한 작품만들어주셔서 연기해주셔서 땡큐소머치눈호강 귀호강,10,라라랜드
아름다운 이야기인데 노래가 조금만 좋았더라면.,6,라라랜드
슬픈영화였어..,9,라라랜드
뮤지컬 영화 별로 즐기지 않는데 라라랜드는 그냥 쑤욱 빠져드네요~~!!,10,라라랜드
"달콤한 뮤지컬에 빠져든다. 빈티지에 현대적 감각이 뛰어나다. 색, 선, 음악, 춤의 조화로움",9,라라랜드
진짜대박,8,라라랜드
솔직히 저렇게 예쁜여자가 배우지망생? 말이돼? 그냥 딱 봐도 주연이잖아. 근데 뭐??,1,라라랜드
5년이란 시간은 그 누구도 장담할 수 없는 세월이다,8,라라랜드
열번을 봐도 좋은 영화 영화관에서 보고 유료결제를 두번이나 했는데  또 보고 싶어지는 소장용으로 사야할까..,10,라라랜드
"얼마전 이별한 저에겐 정말 와닿고, 슬펐던 영화네요...",10,라라랜드
워낙 유명해서 기대가 컸던 ㅠㅠ,7,라라랜드
영화를 콧구멍으로 봤냐? 어떻게 주제가 연애따로 결혼따로야ㅋㅋㅋㅋㅋ 하여간 로맨스에만 초점맞추는 미개한 한국새끼들,10,라라랜드
아름다운 영상. 아름다운 음악... 옛추억을 떠올리게 하는 영화~♡♡♡,10,라라랜드
영화가 끝나도 여운이 지속되는 영화를 오랜만에 봤다.   음악들도 너무 좋았음,10,라라랜드
크리스마스날쳤던 재즈피아노ᆢᆢ노란색원피스입고춤추는장면ᆢ 영화속에서나온곳 찾아가서 데이트하는장면ᆢ피아노치며 같이불렀던 city of starsᆢ오디션합격시부른노래ᆢ마지막에 정말슬펐던장면은 미아를만나고 세바스찬이 피아노치며 상상하는장면ᆢ연극을찾아갔더라면ᆢ 첫만남에서 안아주고멋지게키스했더라면ㅠ,10,라라랜드
장발장처럼 뮤지컬적 요소를 좋아 하면 강추 나처럼 중간에 노래가 나오면 집중이 깨지는 분들에게는 비추,7,라라랜드
"갈등이 고조되는 식탁 언쟁씬에서만 지루하지 않았던... 흐름이 딱딱 끊겨서 몰입이 잘 안 됐던... 결과적으로 엄청난 호평들에 기대가 너무 커져서 그 기대를 제대로 충족시켜주지 못했던 영화. 하지만, 영상미만큼은 훌륭했던 영화.",2,라라랜드
진짜 재밌어요^^강추^^,10,라라랜드
"이 영화는 처음 10분, 마지막 10분을 위한 영화임. 나머진 뭔가 어슬프고, 음악도 2곡 빼고는 별루임. 그래서 10점 줄려던거 9점 준다. 1% 아쉬운 영화",9,라라랜드
랄라!!!!1,10,라라랜드
노래를 잘 부르는것 같지않고 내용도 평범하다 못해 부족하고 예전 영화의 오마주를 위해서 너무 많은 장면을 넣다보니 뭔가 뒤죽박죽인 느낌이 들었다.,5,라라랜드
인생영화중 하나가  됐네요,10,라라랜드
서로의 꿈은 이뤄졌지만 둘만의 사랑은 이뤄지지 않은  세바스찬의 변화를 받아들이지 않지만 정작 미아는 자신의 변화를 받아들이고 둘만의 사랑은 버리는 내용을 아름답게 순화한 영화.  결론 돈 많으면 사랑을 이긴다..,3,라라랜드
회한,10,라라랜드
인생영화 중 하나. 소설 데미안 이 떠오르는 자기자신과의 소통의 소중함을 일깨워 주는 영화.,10,라라랜드
"음악이 영화와 결합하는 황홀감, 주제는 <위플래쉬>의 연장",9,라라랜드
"꿈을 좇는 젊은 남녀의 사랑, 좌절, 그리고 성취. 결국엔 각자의 꿈을 이뤘으나 라이언고슬링과 엠마스톤이 결혼을 못해서 더 남은 여운. 서로 진정한 사랑을 하였으나 엠마스톤이 최종 선택한 남자는  돈많은 남자. 인생최고 멘토가 되어준 라이언과 결혼하지 않은 엠마스톤에게 실망했지만,  어쨌든 최고의  뮤지컬영화!",9,라라랜드
영화 자체가 아름답습니다.시티 오브 스타!,9,라라랜드
아름답고 서글프다,10,라라랜드
처음엔 가볍게 시작하였으나 오프닝 씬 이후로 몰입하게 되었다. 눈과 귀가 즐거운 영화! 재즈라 너무 좋다!,10,라라랜드
"사랑을 위한  새드엔딩,자신의  꿈을 이룬 해피엔딩을담은 결말은 우리의 가슴속 깊은곳에 여운을 심어놓는다.",10,라라랜드
"미국의 그 시절에 대한 감독의 헌사, 아카데미 수상을 작정하고 만든 영화 같음. 전작 위프레시에 열광한 나이지만 이 영화의 멜랑꼴리에 공감이 어렵다.",5,라라랜드
엔딩이 살린영화,10,라라랜드
인생 영화,10,라라랜드
최고중 하나다,10,라라랜드
친구의 추천으로 봤는데 나름 재밌게 봤어요,8,라라랜드
숨막히는 영화이다. 그렇게 시간은 흘러간다.,10,라라랜드
인생영화,10,라라랜드
좋은 영화.,10,라라랜드
너무 좋다. 음악도 영화도..,9,라라랜드
작년에 본 영화중에 가장 행복했던 영화.. 지인이 라라랜드 보러가자고 해서 무슨 영화 제목이 그러냐고 했다가 지금까지 OST 듣고 다닌다지.. 개인적으로 엔딩까지 훌륭했던 영화,9,라라랜드
뮤지컬 영화의 장점! 눈과 귀가 즐겁다! 오히려 현실적인 결말이 더욱 더 맘에 들었다.,9,라라랜드
봐줄만한게 첫 오프닝 메인 ost인 another day of sun 이걸로 귀가 즐겁고 기분이 흥겨워지는 게 전부다. 그걸 로 끝!!!!!!,1,라라랜드
"경쾌하고 음악과 잘 어울린 영화였다... 근데, 서로 사랑하며 서로를 응원하면서 잘 꿈을 키워오면서쌩뚱맞게 마지막에 여자는 다른 남자와 결혼한 설정은 뭐냐.... 남녀 사이는 아무도 모른다... 이런걸 암시하기 위해서냐...서로 꿈을 키우며 사랑도 잘 완성시켜야지...라라랜드란 이미지와 안 맞는 결말..",8,라라랜드
간만에 음악영화....시간가는줄 모르고 봤네요,9,라라랜드
사랑하는데  왜  만날수 없어...,10,라라랜드
"사랑에 대해 생각해보게 만드는 영화이다. 스토리 구성 , 노래,춤, 등이 아름답고 환상적이다. 두 사람이 서로의 발전을 위해 잠시 헤어진 줄 알았고 다시 재결합하리라 믿었는데 결말이 반전이다. 여자는 이미 다른 사랑을 만났고 남자는 아직 그녀를 그리워 한다. 그래서 남녀 간의 일은 예측불허가 맞는 것일까 생각한다",8,라라랜드
사랑,8,라라랜드
아름다운 사랑과성공에 대한이야기 음악이있어서 ..... 더욱 여운이 많이남는....,10,라라랜드
십점은 너무 작은데.... 어떻게 이런 영화를 만들 수 있지 넘 아름답고 슬프고 화면색상도 죽이고 음악은 좋고 감독이 천잰데,10,라라랜드
전 왜 슬플까요 ㅡㅡ,7,라라랜드
LALA LAND,10,라라랜드
말이 필요없음,10,라라랜드
뮤지컬 영화 좋아하는데 그동안의 평이 좋아서 남편과 함께 봤다...마무리가 너무 너무 아쉬웠어...사랑과 현실은 다른다는 교훈?? 을 준영화,10,라라랜드
"일과 사랑, 현실과 꿈의 롤러코스터를 세련되게 보여준 영화.  마지막 7-8분 장면에 한 대 맞는 느낌이다.",10,라라랜드
슬프고 재밌고 감동이고 현실적인 사랑을 알려줬어욤ㅠㅠ,10,라라랜드
최고,10,라라랜드
조금 지루하지만 마지막 장면을 위해 참아라,9,라라랜드
인생영화 등극ㅠㅜ,10,라라랜드
뻔한 것 같은데 가슴은 몽글몽글해진다.,9,라라랜드
얼탱 없었음별로임노래만 좀 괜찮음,2,라라랜드
"재미없어요 긴장감도없고 다른 재미가 있는것도 아니고 지루해서 빨리보기해서 봤네여 예고편이랑 홍보를 넘 해대서 무서울지알았는데 속은기분 ㅡ,.ㅡ",4,곤지암
예고편에 속았어요,0,곤지암
처음에 똥폼만 잡다가 뒤로 갈수록 대충 때워 식의 전형적인 아몰랑 C급 한국 영화  비슷한 수준의 곡성이 생각난다. 그냥 보는 시간조차 아까운 영화임. 이 정도라면 나도 감독하겠음.  이딴 영화 보지 말고 차라리 스페인에서 나온 REC를 보세요.,0,곤지암
일어나보니 내 주위에 팝콘한가득,9,곤지암
쓰레기  영화일거라 생각 했는데  생각보다훨씬  무서웠음,9,곤지암
이 정도면 공포영화에 대한 기본은 했고 킬링타임으로 손색없음,9,곤지암
쿨함,8,곤지암
기본이 안되있는 영화. 관객을 전혀 배려하지않는 촬영기법으로시작부터 끝날때까지 두통을 자아내는건 영화감독이 아니라 유튜브동영상올리는것으로 만족해야! 처음부터 끝가지 이런 촬영기법은 너무하는것 아닙니까? 이건 실험도 창의성도아닌 감독의 무성의와 비매너입니다.,1,곤지암
예고보고 볼만한가 싶었더만... 너무 졸아 내용도 기억 안나네..,3,곤지암
촬영기법은 허접 뒤에 중얼거리는 여자는 무서웠음,5,곤지암
정신없는 촬영기법..오바스런연기..ㅡㅡ짜증,1,곤지암
"●무서운 게 아니라...  시끄러워~~ㅠㅠ 관객은 떨떠름 한데, 배우들만 괴성을 질러대는... 공포영화의 왕초짜~~↓↓",0,곤지암
한국 공포물중에 최고임 낮에 집에서 보는데도 ㅈㄴ무섭 극장에서 봣으면 ㅎㄷㄷ,10,곤지암
너무정신없고어수선함몰입이안됨,3,곤지암
밑도 끝도 없는 귀신설정 무슨 원한관계도 아니고 설정도 어설프고 걍 소리만 지르다 끝나는 영화...,2,곤지암
이거집에서 다운받아서 봤는데  재미있게 봤습니다 끝에 무서움,9,곤지암
공포감은 잘 유지하지만 다 예측 가능해서.  오히려 여자 연기자들의 몰입이 부족하다. 정체 불명의 귀신과 좀비를 섞은 듯한 괴상함은 좀 어이가 없음. 여원장으로 맥거핀 효과를 부른건 조금 칭찬한다,7,곤지암
일본귀신 데려다가 한국영화 찍으려니 손발이 안맞죠?? 하고싶은 욕은 차고 넘치는데 악플러소리 들을까봐 참아요. 감독님 영화는 다른분께 맞기고 다른 직업 찾아보심이...,1,곤지암
완전 무서웠다. 그렇게 무서운 영화는 아주아주 오래만인것 같다. 정말 꿈에라도 나타날까 너무 두럽다. 완전 대만족,10,곤지암
악플들이 마나서 기대 안했는데 생각보다는 잘 만듬 배우들도 한두분빼곤 충실히 연기 하시고,7,곤지암
나쁘지않았슴,8,곤지암
사실적인 느낌으로 시작해서 외국 공포영화로 끝난다.. 이질감이 너무 심하다  차라리 갭을 줄였으면 다 나았을듯,5,곤지암
극장에서 봤으면 엄청 무서웠을 듯,7,곤지암
지루하고.재미없음. 초반20분은 지겹기까지.,4,곤지암
공포영화냐 코메디 영화냐,1,곤지암
이건 뭐 무섭지도 않고 놀랍지도..어디서 많아 본 시커먼눈에 귀신.. 몇년전 폐가라는 영화가 훨 낫다,6,곤지암
"블레어윗치랑 카타콤 짬뽕영화.  영화 ""카타콤"" 추천.",0,곤지암
공포라는 본연에 충실한 영화. 어설픈 스토리대신 현재의 세태를 반영한 트렌디한 공포를 보여준다.,10,곤지암
"감독님은 무서운 부분에 촛점을 맞춘나머지 스토리설계나 인간의 정서에 대한 부분이 거의 없는 것 같았습니다.  한마디로 재미가 없다는 겁니다.  영화는 오락물이지 공포를 정당화시키며 사전적 매개체가 아닙니다.  유트브 조회를 올려 수익창출을 하기 위해 젊은이들이 공포 장소에 갈 때 저렇게 수다스럽고 신나할까요?  공포, 살인, 귀신이란 단어를 알고 가는 청년들은 미리 방어적 수단(십자가등)을 챙겨서 갑니나.  어린 유치원도 아니고 너무 엉성합니다.  컨저링은 무섭지만 스토리가 탄탄하고 재미있었습니다.  모든 시각적 호소를 요하는 미디어는 호러든 미스테리 공포든 아름다워야 합니다.  그냥 어떻게 한번 뜨려고 만든 것 같은 느낌입니다.  차라리 옛날에 했던 전설의고향이 더 재미있습니다.",3,곤지암
"초반은 너무 심심하고, 중반에 잠깐 긴장감을 주긴 하지만... 여러 인물들로 장면이 분산되면서 산만하고 긴장감도 사라진다.",6,곤지암
아닌듯,0,곤지암
이것도 영화라고 만들었나.. ?,0,곤지암
"옛날 블레어워치 흉내낸 영화같은데 곤지암은 요란스럽기만 하다. 무서운건 없고 그냥 갑작 놀라는 정도.... 연기력도 본연기자들보다  맨처음 나온 고딩둘이가 제일 잘하는거 같고,",1,곤지암
무섭지는 않고 한번 놀라기만 할 뿐 애초에 얼굴 표정 때문에 웃기기만 하다. 배경 음악이 있었으면 그나마 무서운 느낌이 날텐데,10,곤지암
무섭다.. 숨도 못 쉬고 긴장하면서 봤다.,9,곤지암
망막까지 오그라들게 유치하다  파라노말 액티비티는 화면 흔들려도 무섭기라도 하지 전문가 평점 6 넘는게 실화라니  관객들 평점을 봐라,2,곤지암
갑자기 화면 바뀌고 난리나고 그러니까 머리아픔,4,곤지암
영화를 보면서 무서운건 둘째치고 여자애들이 제일 불쌍했다..,10,곤지암
여자애들 이븐거 빼고 볼것 없음 지겨워..졸립고..,3,곤지암
...............,2,곤지암
기담 알포인트이후 생애 최고무서운 웰메이드 한국공포영화.,10,곤지암
ㅋ이런 뎃글 첨 남겨보내요 ㅋ 영화라고 보면서 시간 아깝다 생각한 최초의 영화 ㅋ기억에는 남겠네요 ㅋ 이런걸 무섭다 하시는 분은 도대체 뭘까 고민하게 만드네요 ㅋ시끄럽기만 하고 어디에서 무섭다 느껴야되는지....??,1,곤지암
이게 무섭냐?,1,곤지암
소문난 잔치에 먹을것 없다더니...,1,곤지암
별로 무섭지 않았어요....,5,곤지암
재미 있어요!,10,곤지암
시간아까워,3,곤지암
한국공포영화 치곤 이정도면 나름 선방이다. 마지막 20분정도는 긴장감도 꽤 들더라는..ㅎㅎ,7,곤지암
다큐멘터리라 기대이하이다 아니 언더그라운드 형식이라 말하겠다  B급이라 말하겠다 그러나 끝부분만 조금  볼수 있는 영화이다  내가찍어도 이만큼 찍겠다 ㅡㅡ 쫌 제제즘 합시다,4,곤지암
"""보시지 마라""!!!!   그려  !!!  보시지 말라면 보지말았어야지!!!   ""후회 막심"" 돈이 아깝슴다. !!!  진짜루 !! 상상을 뒤집는 허접함!  수준 이하 !  소문만 무성한 짜증 영화 !   관객을 갖고 놀았네!! 아니 놀림당한 게지 !  ""어찌 이슈가 됬다는건지 이해불가!   허무하려 면  속지마시어요!",0,곤지암
졸라 재미없네,2,곤지암
나만 보고 이런 느낌 간직할수 없지 흐흐,10,곤지암
"신인 배우를 모두 채용한 점에 3점, 그래도 영화 제작의 수고에 1점. 본론에 들어가서는 모두 어둠 뿐이어서 라디오 영화를 보는 것 같았어요.",4,곤지암
"훼이크 다큐 에  주온을  끌어 들여  .?  호러   스릴러   어진간 봤는데.... 햇님 딜님    ,  탈출?   그 거   두개 재밌게봐서   기대 했는데... 짜증나   소리만... 낵아  너면   절대    귀신 안집어너 호러  한 두번 보니? 걸쳐두고 싶지도   안다 왜  이영화가  폭망인지 .",1,곤지암
여배부께서 귀신들렸을때 호레레레럭 거릴때 눈이 심하게 징거러워서 보다가 껐습니다. 이렇게 징그러울줄은 몰랐습니다.,5,곤지암
정말 허무하네요,1,곤지암
한국공포영화가 빛이나게 하는 작품,8,곤지암
ㅅㅂ,1,곤지암
"아직까지도 유령처럼 떠도는 박정희의 망령과 그것을 이용해 돈을 벌어보려는 인간들.,난 돈에눈이멀어 사지로 들어가는 인간이 더무서웠음.. 공포영화도 이렇게 만들수있구나 생각이 들었다... 마지막에 시청자수 503은... 피식 웃게 만들었다...",10,곤지암
앞부분에서 시간을 많이 끌었네요 지루해요 뒤에는 좋았어요  많이아쉽네요 조금만 신경쓰면 대박이었을텐데,5,곤지암
공포의 역할을 하나도 못한...도대체 어디서 놀라야 하는건지...소문난 잔치에 먹을것 없다더니 진짜 재미없었어요. ㅜㅜ,3,곤지암
"이 영화가 왜 이슈가 되었는지 모르겠네요. 영화동아리의 습작수준... 공포는 전혀 없고,괴성만있다!",0,곤지암
"정말 솔직한 평, 너무 영화가 짧고, 영화흐름상 재미, 특히 공포가 없다. 그냥 억지로 소리지르고 무서워하고, 화만 잔뜩내다가 끝나는 좀 허무한 영화평. 그냥 지극히 개인적인 평이니 참고~",1,곤지암
재미도없고 무섭지도않고 억지연기도 어색,1,곤지암
그냥 유치해요,5,곤지암
몰입도 정말 좋아요 저는 재미잇엇어요,10,곤지암
80년대 전설의고향을 현시대에 맞춘듯 어필은 틀리지만 일본호러 링의 느낌도 풍기고 소문만 무성할뿐  시간투자하면서 보기에는 너무한것같습니다 리얼표현도 정말 연출력인지 배우의역량인진 모르겟지만 조금 수준이하인것같습니다...,1,곤지암
영화 찍느라 고생들 하셨으니 평점1점 투척함  스토리 개판 노잼 영화,1,곤지암
전혀 안무섭다. 카메라는 너무 흔들리고 비명소리만 들리고 몰입이 안된다. 공포포인트가 어딘지 당최 알 수 없다. 영화보다 화난적은 처음.,2,곤지암
그래서 결론이먼디지들끼리짜고생쇼하고주인공도누군디,1,곤지암
별ㄹ루,0,곤지암
무섭다길래 긴장했는데 이건 뭐 별로 무섭지도 않고 스토리도 없고 소리만 빽지르다가 뚱딴지같이 끝나네 ㅋㅋ 에버랜드 귀신이 집이 더 무섭겠다,0,곤지암
"진짜 욕나온다 이게 영화냐? 유치해서 원...!!! 무서워? 무서운것이 아니라 무섭게 억지스럽게 시점 돌려가며 아오~~! 연출이 너무 유치하고 뻔하다 이런 영화 만들지 마라 시간만 낭비다 여고괴담이나 중간고사가 훨씬 재밌다 제임스 완 감독의 컨저링이나 애나벨, 인시디어스에 비교 한다는 생각 자체가 미친거다",0,곤지암
그냥그랬어요,5,곤지암
한국 사회에서 혐오가 어떻게 생산되는지 보여주는 생생한 리포트. 정신병 걸리면 귀신이냐?,1,곤지암
간만에 무섭게 봤습니다;;;,9,곤지암
서릿발 같은 원한과 복수가 없으니 더 서늘하다.,9,곤지암
이거 볼 바엔 ㅇㄷ을 보겠다.,0,곤지암
그레이브인가하는 외국영화는 안봤기 때문에 표절인지는 모르겠고 여배우들의 민낯인듯 하면서도 뽀샤시한 화면발에 점수를 주겠음..,4,곤지암
"외국영화 모티브를 따라하기는 했지만,  그동안 한국 공포 영화가 이 정도로 무서운 게 있었나? 다 애들 장난이었지.. 인정할 건 인정하자. 객관적으로 한국 영화 중에서는 가장 무섭다고 인정.",10,곤지암
그레이브 인카운터 제작진이 보면 고소할듯... 폐가였나? 흉가였나?그거 업그레이드 버전정도 되려나? 이거보고 무섭다는 사람이 있다는게 놀라울 따름...,1,곤지암
어지러워  못보겠다  이걸  왜 처보고 있냐  무섭긴 개뿔  역시  링 이  최고,2,곤지암
진짜 무서운걸로는 근 10년중 최고인듯... 대장의 억지가 짜증나게 했고 귀신은 사람을 괴롭히다 죽이는 존재인가 하는 생각도 하게 됨.,8,곤지암
ㆍ,0,곤지암
카메라에만 보이는 귀신 좀 식상하지 않냐? 그리고 그냥 심령공포물이면 나았을건데 마지막에 괴물들은 뭐냐,5,곤지암
생각보다는 안 무서웠지만 꽤 재미있었어요!,4,곤지암
마지막이 가장 소름 돋았어요 부들부들 ㅋㅋㅋ,10,곤지암
저 공포영화 매니아인데요 우리나라에서 만든 공포물 중에서는 제일 머리가 쭈삣했습니다. 초딩이다 뭐다 하시지만 사실 이거 혼자 밤에 보면 한국영화중 개인적으로 제일 무서운 영화에요. 한국 공포물 중에서 공포스러워 하는 연기는 이 영화에 나오는 배우들이 후반부에 거의 연기가  아닌게 아닌가 할정도로 잘 합니다.,9,곤지암
뭣도 모르고 막 보는 중에 초딩이 보는 영화였군. 그래서 앞에 보던 중에 종료.,0,곤지암
지금까지 본 중 최악의 영화,1,곤지암
이거 보니까 마지막 503은 박근혜 죄수? 번호라는데 ㅋ 박정일때랑 박근혜때 비하영화 뭐시기 저시기..,7,곤지암
아~ 열쳐받네....시간 아까워~ 이럴것도 영화라고~뭐가 공포데? 뭐가 무서운데??? 참 졌같이 만들었다.,0,곤지암
마치 고딩들이 찍는 단편영화에 제작비좀 투입한듯한 핵노잼 영화.,3,곤지암
처음엔 그럴사하더니... 역시나.....,3,곤지암
돈 아깝다,1,곤지암
이건 뭐 무섭지도 않고 감동도 없고 스토리도 없고...,0,곤지암
야이 18. 이걸 영화로 만들고 이딴식으로 홍보하냐? 개/.호로새끼야.... 정말 짜증나네 유치원생이 만들어도 이것보다 더 무섭겠다 18놈아,0,곤지암
공포 보다는  짜증이..남,5,곤지암
새로운 사실을 알았다!!! 귀신들이 컴터를 엄청 잘한다는...ㅎ,5,곤지암
"이것 저것 많이 짬뽕한 듯,,, 그 중에서도 특히 링을,,, 노력에 비해 조악함으로 영화 퀄러티가 떨어짐...;;",3,곤지암
모든게 어설퍼요  그냥 시간때우기용 시간도 아까울지도,1,곤지암
이것도 영화라고 소리만 지르고~~~에이 ㅆ,0,곤지암
뜨고 싶어 환장한 출연진...(좀 연기를 배우고 나오든가..) 이런걸 만드는 감독 머리속엔 뭐가 들어 있는지 까보고싶다. 이걸 이따구로 만드나.. 앞으로 이런류 영화는 안보러감.,1,곤지암
폐쇄적 공포를 엄청나게 못 만든 망작.,2,곤지암
제작비 저렴하게 하고 홍보잘해서 만든 개노잼 하류 영화,1,곤지암
현실과 조금 동떨어진 느낌이지만 박진감 넘치게 잘 봤음,9,곤지암
"유신독재의 종말을 고했던 10.26에 독재의 아픔을 간진한 정신병원으로 찾아간 젊은이들이 억울하게 죽어간 영혼을 달래주기보다 조회수를 늘려돈벌이만 생각했으니 귀신들이 화날 만도하지..페이크 다큐 형식의 다른 공포영화와 별반 다르지 않지만, 군부독재로 억울하게 희생된 이들을 어떻게 기억하고 위로해야 할지 고민해 보게된다.",6,곤지암
"우와... 진짜 무섭다. .불끄고 보다 다시 켜고봤네. 아우 무서워. 얼마나 무서워야 공포영화인지? 서서히 조여들어가는 맛이 참 대단..이 정도면 수작이라 생각하네요. 전 엑소시스트, 이블데드1을 최고로 봤음니디만 이영화도 진짜 무섭고 재밌습니다.",9,곤지암
"공간에 갇히는 설정, 정신병원이라는 괴담, 귀신등장 등 <그레이브 인카운터>, <폐가>를 다분히 따라했다. 연출력이나 촬영기술이 전혀 보이지 않았고 영화의 기본 모티브가 되는 괴담과도 연결력이 부족했다. 더군다나 갑툭튀한 탁구공과 발가벗은 귀신이 옆걸음으로 가는 장면은 정말이지.... 웃겼다. 누가 그러던데 ""보지말라면 쫌 보지 말아라"" 고... 그 말을 이제 이해했음.",1,곤지암
좆까치  봤다,1,곤지암
귀신 엄청많이 나오고 소름끼치게 무서운거 원하시면 곤지암은 진짜 별로에요. 귀신이 소름끼친다거나 굉장히 무섭지는 않아요! 그래도 중간중간 나오면 흠칫 놀라면서 보고 스토리는 이해되고 재밌네요,5,곤지암
진짜 무섭다 ㅜㅜ,10,곤지암
푸하하   어찌이런영화를ㅋ  280만 대박이시긴한데    완전개개개쓰레기영화네여   어찌이런영화를ㅠㅋ  허걱입니다요  진추~~^^,10,곤지암
와..정말 아직도 이렇게 엉성한 대충 만든게 있네요. 완존 유치  코믹영화,0,곤지암
내가 본 수많은 페이크다큐 공포영화중에서도 상위권에는 들어갈 것 같다.,8,곤지암
영화보다  현실이 더 무서운 법이지  컴컴한  바닷속  세월호  속에  갇혀  죽어가던  아이들은  얼마나   극한 공포에 떨었을까,7,곤지암
